time(ms),error signal,control signal,feedback signal
24350,5.68434e-14,255,258.4
24354,5.68434e-14,255,255
24358,5.68434e-14,255,261.8
24362,5.68434e-14,255,258.4
24366,5.68434e-14,255,255
24370,5.68434e-14,255,255
24374,5.68434e-14,255,258.4
24378,5.68434e-14,255,258.4
24382,5.68434e-14,255,265.2
24386,5.68434e-14,255,261.8
24389,5.68434e-14,255,261.8
24393,5.68434e-14,255,265.2
24397,5.68434e-14,255,261.8
24401,5.68434e-14,255,258.4
24403,5.68434e-14,255,258.4
24406,5.68434e-14,255,261.8
24407,5.68434e-14,255,258.4
24411,5.68434e-14,255,261.8
24415,5.68434e-14,255,255
24419,5.68434e-14,255,265.2
24423,5.68434e-14,255,255
24427,5.68434e-14,255,255
24431,5.68434e-14,255,265.2
24435,5.68434e-14,255,258.4
24439,5.68434e-14,255,261.8
24443,5.68434e-14,255,255
24447,5.68434e-14,255,255
24451,5.68434e-14,255,255
24455,5.68434e-14,255,265.2
24459,5.68434e-14,255,261.8
24463,5.68434e-14,255,255
24467,5.68434e-14,255,255
24471,5.68434e-14,255,258.4
24475,5.68434e-14,255,261.8
24479,5.68434e-14,255,261.8
24483,5.68434e-14,255,265.2
24487,5.68434e-14,255,261.8
24491,5.68434e-14,255,255
24495,5.68434e-14,255,258.4
24499,5.68434e-14,255,258.4
24503,5.68434e-14,255,255
24507,5.68434e-14,255,258.4
24511,5.68434e-14,255,258.4
24515,5.68434e-14,255,255
24518,5.68434e-14,255,255
24522,5.68434e-14,255,258.4
24525,5.68434e-14,255,258.4
24528,5.68434e-14,255,265.2
24532,5.68434e-14,255,255
24536,5.68434e-14,255,258.4
24538,5.68434e-14,255,255
24540,5.68434e-14,255,261.8
24543,5.68434e-14,255,265.2
24546,5.68434e-14,255,255
24550,5.68434e-14,255,255
24554,5.68434e-14,255,258.4
24558,5.68434e-14,255,255
24562,5.68434e-14,255,261.8
24566,5.68434e-14,255,255
24570,5.68434e-14,255,261.8
24574,5.68434e-14,255,258.4
24578,5.68434e-14,255,258.4
24582,5.68434e-14,255,265.2
24586,5.68434e-14,255,261.8
24590,5.68434e-14,255,265.2
24594,5.68434e-14,255,265.2
24598,5.68434e-14,255,265.2
24602,5.68434e-14,255,261.8
24606,5.68434e-14,255,255
24610,5.68434e-14,255,255
24614,5.68434e-14,255,258.4
24618,5.68434e-14,255,258.4
24622,5.68434e-14,255,255
24626,5.68434e-14,255,265.2
24630,5.68434e-14,255,261.8
24634,5.68434e-14,255,258.4
24638,5.68434e-14,255,265.2
24641,5.68434e-14,255,265.2
24645,5.68434e-14,255,255
24648,5.68434e-14,255,261.8
24652,5.68434e-14,255,255
24653,5.68434e-14,255,265.5
24658,5.68434e-14,255,265.5
24661,5.68434e-14,255,265.5
24665,5.68434e-14,255,258.5
24669,5.68434e-14,255,258.5
24673,5.68434e-14,255,258.5
24674,5.68434e-14,255,258.5
24678,5.68434e-14,255,262
24682,5.68434e-14,255,265.5
24686,5.68434e-14,255,255
24690,5.68434e-14,255,258.5
24693,5.68434e-14,255,255
24697,5.68434e-14,255,262
24701,5.68434e-14,255,262
24705,5.68434e-14,255,258.5
24709,5.68434e-14,255,265.5
24713,5.68434e-14,255,255
24717,5.68434e-14,255,265.5
24721,5.68434e-14,255,265.5
24725,5.68434e-14,255,265.5
24729,5.68434e-14,255,255
24733,5.68434e-14,255,265.5
24737,5.68434e-14,255,265.5
24741,5.68434e-14,255,265.5
24745,5.68434e-14,255,265.5
24749,5.68434e-14,255,255
24753,5.68434e-14,255,265.5
24757,5.68434e-14,255,265.5
24761,5.68434e-14,255,262
24765,5.68434e-14,255,265.5
24769,5.68434e-14,255,258.5
24773,5.68434e-14,255,258.5
24777,5.68434e-14,255,265.5
24781,5.68434e-14,255,258.5
24785,5.68434e-14,255,255
24788,5.68434e-14,255,255
24792,5.68434e-14,255,262
24796,5.68434e-14,255,262
24800,5.68434e-14,255,262
24804,5.68434e-14,255,255
24808,5.68434e-14,255,258.5
24812,5.68434e-14,255,255
24816,5.68434e-14,255,258.5
24820,5.68434e-14,255,262
24824,5.68434e-14,255,258.5
24828,5.68434e-14,255,255
24832,5.68434e-14,255,262
24836,5.68434e-14,255,258.5
24840,5.68434e-14,255,262
24844,5.68434e-14,255,255
24848,5.68434e-14,255,265.5
24851,5.68434e-14,255,255
24855,5.68434e-14,255,258.5
24859,5.68434e-14,255,265.5
24863,5.68434e-14,255,255
24867,5.68434e-14,255,262
24871,5.68434e-14,255,258.5
24875,5.68434e-14,255,262
24879,5.68434e-14,255,258.5
24883,5.68434e-14,255,265.5
24887,5.68434e-14,255,255
24891,5.68434e-14,255,262
24894,5.68434e-14,255,262
24898,5.68434e-14,255,255
24902,5.68434e-14,255,262
24906,5.68434e-14,255,265.5
24910,5.68434e-14,255,262
24914,5.68434e-14,255,255
24918,5.68434e-14,255,265.5
24922,5.68434e-14,255,265.5
24926,5.68434e-14,255,255
24930,5.68434e-14,255,262
24934,5.68434e-14,255,265.5
24938,5.68434e-14,255,255
24942,5.68434e-14,255,262
24947,5.68434e-14,255,255
24947,5.68434e-14,255,255
24950,5.68434e-14,255,258.5
24954,5.68434e-14,255,262
24958,5.68434e-14,255,255
24962,5.68434e-14,255,262
24966,5.68434e-14,255,262
24970,5.68434e-14,255,255
24974,5.68434e-14,255,255
24978,5.68434e-14,255,265.5
24982,5.68434e-14,255,265.5
24986,5.68434e-14,255,255
24990,5.68434e-14,255,255
24994,5.68434e-14,255,265.5
24998,5.68434e-14,255,258.5
25002,5.68434e-14,255,258.5
25005,5.68434e-14,255,265.5
25009,5.68434e-14,255,255
25013,5.68434e-14,255,262
25017,5.68434e-14,255,262
25021,5.68434e-14,255,262
25025,5.68434e-14,255,262
25029,5.68434e-14,255,258.5
25033,5.68434e-14,255,258.5
25037,5.68434e-14,255,262
25041,5.68434e-14,255,258.5
25045,5.68434e-14,255,265.5
25049,5.68434e-14,255,255
25053,5.68434e-14,255,262
25057,5.68434e-14,255,262
25061,5.68434e-14,255,255
25065,5.68434e-14,255,258.5
25069,5.68434e-14,255,265.5
25072,5.68434e-14,255,258.5
25076,5.68434e-14,255,255
25080,5.68434e-14,255,265.5
25084,5.68434e-14,255,255
25088,5.68434e-14,255,255
25092,5.68434e-14,255,258.5
25096,5.68434e-14,255,255
25100,5.68434e-14,255,262
25103,5.68434e-14,255,258.5
25103,5.68434e-14,255,265.5
25107,5.68434e-14,255,265.5
25110,5.68434e-14,255,258.5
25114,5.68434e-14,255,262
25118,5.68434e-14,255,258.5
25121,5.68434e-14,255,262.2
25125,5.68434e-14,255,262.2
25128,5.68434e-14,255,262.2
25132,5.68434e-14,255,255
25136,5.68434e-14,255,258.6
25140,5.68434e-14,255,255
25144,5.68434e-14,255,255
25148,5.68434e-14,255,255
25152,5.68434e-14,255,258.6
25156,5.68434e-14,255,258.6
25160,5.68434e-14,255,258.6
25164,5.68434e-14,255,258.6
25168,5.68434e-14,255,265.8
25172,5.68434e-14,255,258.6
25176,5.68434e-14,255,258.6
25180,5.68434e-14,255,258.6
25184,5.68434e-14,255,255
25188,5.68434e-14,255,255
25192,5.68434e-14,255,262.2
25196,5.68434e-14,255,255
25200,5.68434e-14,255,265.8
25204,5.68434e-14,255,262.2
25208,5.68434e-14,255,262.2
25212,5.68434e-14,255,255
25216,5.68434e-14,255,262.2
25220,5.68434e-14,255,255
25223,5.68434e-14,255,265.8
25227,5.68434e-14,255,265.8
25231,5.68434e-14,255,258.6
25235,5.68434e-14,255,255
25239,5.68434e-14,255,255
25243,5.68434e-14,255,262.2
25247,5.68434e-14,255,262.2
25252,5.68434e-14,255,262.2
25255,5.68434e-14,255,258.6
25259,5.68434e-14,255,258.6
25263,5.68434e-14,255,265.8
25267,5.68434e-14,255,255
25271,5.68434e-14,255,265.8
25275,5.68434e-14,255,265.8
25279,5.68434e-14,255,265.8
25283,5.68434e-14,255,255
25287,5.68434e-14,255,258.6
25291,5.68434e-14,255,258.6
25295,5.68434e-14,255,258.6
25299,5.68434e-14,255,258.6
25303,5.68434e-14,255,255
25307,5.68434e-14,255,262.2
25311,5.68434e-14,255,265.8
25315,5.68434e-14,255,258.6
25319,5.68434e-14,255,255
25323,5.68434e-14,255,262.2
25327,5.68434e-14,255,265.8
25331,5.68434e-14,255,265.8
25335,5.68434e-14,255,255
25339,5.68434e-14,255,265.8
25343,5.68434e-14,255,258.6
25347,5.68434e-14,255,258.6
25351,5.68434e-14,255,255
25355,5.68434e-14,255,258.6
25359,5.68434e-14,255,258.6
25363,5.68434e-14,255,265.8
25367,5.68434e-14,255,262.2
25371,5.68434e-14,255,262.2
25375,5.68434e-14,255,265.8
25379,5.68434e-14,255,265.8
25383,5.68434e-14,255,262.2
25387,5.68434e-14,255,255
25391,5.68434e-14,255,258.6
25395,5.68434e-14,255,265.8
25399,5.68434e-14,255,262.2
25404,5.68434e-14,255,258.6
25407,5.68434e-14,255,265.8
25411,5.68434e-14,255,262.2
25415,5.68434e-14,255,262.2
25419,5.68434e-14,255,255
25423,5.68434e-14,255,265.8
25427,5.68434e-14,255,262.2
25431,5.68434e-14,255,262.2
25435,5.68434e-14,255,255
25439,5.68434e-14,255,255
25443,5.68434e-14,255,258.6
25447,5.68434e-14,255,262.2
25451,5.68434e-14,255,265.8
25455,5.68434e-14,255,262.2
25459,5.68434e-14,255,262.2
25463,5.68434e-14,255,262.2
25467,5.68434e-14,255,255
25471,5.68434e-14,255,255
25475,5.68434e-14,255,258.6
25478,5.68434e-14,255,265.8
25483,5.68434e-14,255,265.8
25486,5.68434e-14,255,265.8
25490,5.68434e-14,255,258.6
25494,5.68434e-14,255,265.8
25498,5.68434e-14,255,262.2
25502,5.68434e-14,255,262.2
25506,5.68434e-14,255,258.6
25510,5.68434e-14,255,262.2
25514,5.68434e-14,255,258.6
25518,5.68434e-14,255,258.6
25522,5.68434e-14,255,258.6
25526,5.68434e-14,255,258.6
25530,5.68434e-14,255,262.2
25534,5.68434e-14,255,255
25538,5.68434e-14,255,258.6
25542,5.68434e-14,255,262.2
25546,5.68434e-14,255,262.2
25550,5.68434e-14,255,265.8
25554,5.68434e-14,255,265.8
25559,5.68434e-14,255,258.6
25562,5.68434e-14,255,262.2
25566,5.68434e-14,255,262.2
25570,5.68434e-14,255,258.6
25574,5.68434e-14,255,262.2
25578,5.68434e-14,255,262.2
25582,5.68434e-14,255,265.8
25586,5.68434e-14,255,265.8
25590,5.68434e-14,255,255
25594,5.68434e-14,255,265.8
25598,5.68434e-14,255,262.2
25602,5.68434e-14,255,255
25606,5.68434e-14,255,258.6
25610,5.68434e-14,255,265.8
25615,5.68434e-14,255,266.1
25618,5.68434e-14,255,255
25622,5.68434e-14,255,255
25626,5.68434e-14,255,258.7
25630,5.68434e-14,255,266.1
25634,5.68434e-14,255,255
25638,5.68434e-14,255,258.7
25642,5.68434e-14,255,255
25646,5.68434e-14,255,266.1
25650,5.68434e-14,255,262.4
25654,5.68434e-14,255,262.4
25658,5.68434e-14,255,255
25662,5.68434e-14,255,258.7
25666,5.68434e-14,255,258.7
25670,5.68434e-14,255,255
25674,5.68434e-14,255,255
25678,5.68434e-14,255,262.4
25682,5.68434e-14,255,258.7
25686,5.68434e-14,255,266.1
25690,5.68434e-14,255,262.4
25694,5.68434e-14,255,258.7
25698,5.68434e-14,255,255
25702,5.68434e-14,255,266.1
25706,5.68434e-14,255,255
25710,5.68434e-14,255,258.7
25714,5.68434e-14,255,258.7
25718,5.68434e-14,255,255
25722,5.68434e-14,255,255
25726,5.68434e-14,255,266.1
25730,5.68434e-14,255,258.7
25734,5.68434e-14,255,262.4
25738,5.68434e-14,255,255
25742,5.68434e-14,255,266.1
25746,5.68434e-14,255,255
25750,5.68434e-14,255,255
25754,5.68434e-14,255,262.4
25758,5.68434e-14,255,262.4
25762,5.68434e-14,255,258.7
25765,5.68434e-14,255,255
25769,5.68434e-14,255,266.1
25773,5.68434e-14,255,255
25777,5.68434e-14,255,258.7
25781,5.68434e-14,255,266.1
25785,5.68434e-14,255,262.4
25789,5.68434e-14,255,255
25793,5.68434e-14,255,266.1
25797,5.68434e-14,255,262.4
25801,5.68434e-14,255,266.1
25805,5.68434e-14,255,258.7
25809,5.68434e-14,255,262.4
25813,5.68434e-14,255,266.1
25817,5.68434e-14,255,255
25822,5.68434e-14,255,266.1
25826,5.68434e-14,255,266.1
25829,5.68434e-14,255,266.1
25833,5.68434e-14,255,258.7
25837,5.68434e-14,255,255
25841,5.68434e-14,255,255
25845,5.68434e-14,255,258.7
25849,5.68434e-14,255,266.1
25853,5.68434e-14,255,266.1
25857,5.68434e-14,255,255
25861,5.68434e-14,255,266.1
25865,5.68434e-14,255,258.7
25869,5.68434e-14,255,255
25873,5.68434e-14,255,266.1
25877,5.68434e-14,255,266.1
25881,5.68434e-14,255,258.7
25885,5.68434e-14,255,255
25889,5.68434e-14,255,262.4
25893,5.68434e-14,255,262.4
25897,5.68434e-14,255,266.1
25901,5.68434e-14,255,266.1
25905,5.68434e-14,255,266.1
25909,5.68434e-14,255,262.4
25913,5.68434e-14,255,266.1
25917,5.68434e-14,255,262.4
25921,5.68434e-14,255,255
25925,5.68434e-14,255,266.1
25929,5.68434e-14,255,266.1
25933,5.68434e-14,255,255
25935,5.68434e-14,255,266.1
25939,5.68434e-14,255,262.4
25943,5.68434e-14,255,266.1
25946,5.68434e-14,255,255
25950,5.68434e-14,255,262.4
25954,5.68434e-14,255,266.1
25958,5.68434e-14,255,262.4
25962,5.68434e-14,255,258.7
25966,5.68434e-14,255,255
25970,5.68434e-14,255,258.7
25974,5.68434e-14,255,266.1
25978,5.68434e-14,255,262.4
25982,5.68434e-14,255,262.4
25986,5.68434e-14,255,258.7
25990,5.68434e-14,255,262.4
25994,5.68434e-14,255,258.7
25998,5.68434e-14,255,266.1
26002,5.68434e-14,255,262.4
26006,5.68434e-14,255,266.4
26010,5.68434e-14,255,258.8
26014,5.68434e-14,255,262.6
26018,5.68434e-14,255,255
26022,5.68434e-14,255,255
26026,5.68434e-14,255,266.4
26030,5.68434e-14,255,266.4
26034,5.68434e-14,255,255
26038,5.68434e-14,255,255
26042,5.68434e-14,255,262.6
26046,5.68434e-14,255,258.8
26050,5.68434e-14,255,262.6
26054,5.68434e-14,255,262.6
26058,5.68434e-14,255,262.6
26062,5.68434e-14,255,255
26066,5.68434e-14,255,255
26070,5.68434e-14,255,266.4
26074,5.68434e-14,255,258.8
26078,5.68434e-14,255,266.4
26082,5.68434e-14,255,262.6
26086,5.68434e-14,255,266.4
26090,5.68434e-14,255,255
26094,5.68434e-14,255,262.6
26098,5.68434e-14,255,258.8
26102,5.68434e-14,255,266.4
26106,5.68434e-14,255,262.6
26110,5.68434e-14,255,266.4
26114,5.68434e-14,255,258.8
26118,5.68434e-14,255,258.8
26122,5.68434e-14,255,266.4
26126,5.68434e-14,255,255
26130,5.68434e-14,255,255
26134,5.68434e-14,255,262.6
26137,5.68434e-14,255,258.8
26141,5.68434e-14,255,266.4
26145,5.68434e-14,255,262.6
26149,5.68434e-14,255,258.8
26152,5.68434e-14,255,262.6
26156,5.68434e-14,255,266.4
26160,5.68434e-14,255,266.4
26164,5.68434e-14,255,266.4
26167,5.68434e-14,255,255
26168,5.68434e-14,255,266.4
26171,5.68434e-14,255,255
26175,5.68434e-14,255,262.6
26179,5.68434e-14,255,262.6
26184,5.68434e-14,255,262.6
26187,5.68434e-14,255,266.4
26192,5.68434e-14,255,255
26196,5.68434e-14,255,266.4
26200,5.68434e-14,255,258.8
26204,5.68434e-14,255,266.4
26208,5.68434e-14,255,255
26212,5.68434e-14,255,266.4
26216,5.68434e-14,255,262.6
26220,5.68434e-14,255,266.4
26224,5.68434e-14,255,255
26227,5.68434e-14,255,266.4
26231,5.68434e-14,255,266.4
26235,5.68434e-14,255,258.8
26239,5.68434e-14,255,262.6
26243,5.68434e-14,255,258.8
26247,5.68434e-14,255,266.4
26250,5.68434e-14,255,266.4
26254,5.68434e-14,255,258.8
26256,5.68434e-14,255,255
26260,5.68434e-14,255,255
26264,5.68434e-14,255,262.6
26268,5.68434e-14,255,262.6
26272,5.68434e-14,255,258.8
26276,5.68434e-14,255,255
26279,5.68434e-14,255,258.8
26283,5.68434e-14,255,262.6
26287,5.68434e-14,255,258.8
26291,5.68434e-14,255,258.8
26295,5.68434e-14,255,266.4
26299,5.68434e-14,255,266.4
26303,5.68434e-14,255,262.6
26307,5.68434e-14,255,262.6
26311,5.68434e-14,255,262.6
26315,5.68434e-14,255,266.4
26319,5.68434e-14,255,266.4
26323,5.68434e-14,255,262.6
26327,5.68434e-14,255,258.8
26331,5.68434e-14,255,266.4
26335,5.68434e-14,255,255
26339,5.68434e-14,255,255
26343,5.68434e-14,255,255
26347,5.68434e-14,255,266.4
26351,5.68434e-14,255,266.4
26355,5.68434e-14,255,258.8
26359,5.68434e-14,255,258.8
26363,5.68434e-14,255,258.8
26367,5.68434e-14,255,262.6
26371,5.68434e-14,255,255
26375,5.68434e-14,255,266.4
26379,5.68434e-14,255,266.4
26383,5.68434e-14,255,255
26387,5.68434e-14,255,255
26391,5.68434e-14,255,258.8
26395,5.68434e-14,255,255
26399,5.68434e-14,255,262.6
26403,5.68434e-14,255,255
26407,5.68434e-14,255,262.6
26411,5.68434e-14,255,258.8
26415,5.68434e-14,255,255
26419,5.68434e-14,255,262.6
26423,5.68434e-14,255,266.4
26427,5.68434e-14,255,255
26430,5.68434e-14,255,262.6
26434,5.68434e-14,255,266.4
26438,5.68434e-14,255,258.8
26440,5.68434e-14,255,258.8
26444,5.68434e-14,255,255
26448,5.68434e-14,255,255
26452,5.68434e-14,255,258.8
26455,5.68434e-14,255,255
26459,5.68434e-14,255,258.8
26463,5.68434e-14,255,266.4
26467,5.68434e-14,255,255
26470,5.68434e-14,255,262.6
26474,5.68434e-14,255,255
26478,5.68434e-14,255,266.7
26482,5.68434e-14,255,266.7
26486,5.68434e-14,255,258.9
26490,5.68434e-14,255,258.9
26494,5.68434e-14,255,258.9
26498,5.68434e-14,255,266.7
26502,5.68434e-14,255,258.9
26506,5.68434e-14,255,258.9
26510,5.68434e-14,255,262.8
26514,5.68434e-14,255,258.9
26517,5.68434e-14,255,266.7
26521,5.68434e-14,255,262.8
26525,5.68434e-14,255,266.7
26529,5.68434e-14,255,255
26532,5.68434e-14,255,255
26536,5.68434e-14,255,262.8
26540,5.68434e-14,255,266.7
26544,5.68434e-14,255,266.7
26548,5.68434e-14,255,258.9
26552,5.68434e-14,255,262.8
26556,5.68434e-14,255,266.7
26560,5.68434e-14,255,258.9
26564,5.68434e-14,255,266.7
26565,5.68434e-14,255,262.8
26566,5.68434e-14,255,262.8
26569,5.68434e-14,255,266.7
26572,5.68434e-14,255,266.7
26576,5.68434e-14,255,255
26580,5.68434e-14,255,258.9
26584,5.68434e-14,255,255
26588,5.68434e-14,255,258.9
26592,5.68434e-14,255,258.9
26596,5.68434e-14,255,258.9
26600,5.68434e-14,255,266.7
26604,5.68434e-14,255,258.9
26608,5.68434e-14,255,258.9
26612,5.68434e-14,255,258.9
26615,5.68434e-14,255,262.8
26619,5.68434e-14,255,262.8
26622,5.68434e-14,255,258.9
26626,5.68434e-14,255,255
26630,5.68434e-14,255,262.8
26634,5.68434e-14,255,266.7
26638,5.68434e-14,255,262.8
26642,5.68434e-14,255,258.9
26645,5.68434e-14,255,266.7
26649,5.68434e-14,255,258.9
26653,5.68434e-14,255,255
26657,5.68434e-14,255,262.8
26661,5.68434e-14,255,262.8
26665,5.68434e-14,255,262.8
26669,5.68434e-14,255,258.9
26673,5.68434e-14,255,266.7
26677,5.68434e-14,255,255
26681,5.68434e-14,255,258.9
26682,5.68434e-14,255,266.7
26686,5.68434e-14,255,255
26690,5.68434e-14,255,262.8
26694,5.68434e-14,255,262.8
26698,5.68434e-14,255,258.9
26702,5.68434e-14,255,266.7
26706,5.68434e-14,255,262.8
26710,5.68434e-14,255,262.8
26714,5.68434e-14,255,258.9
26718,5.68434e-14,255,266.7
26722,5.68434e-14,255,255
26726,5.68434e-14,255,266.7
26730,5.68434e-14,255,262.8
26734,5.68434e-14,255,266.7
26737,5.68434e-14,255,262.8
26741,5.68434e-14,255,262.8
26744,5.68434e-14,255,262.8
26748,5.68434e-14,255,258.9
26752,5.68434e-14,255,262.8
26756,5.68434e-14,255,258.9
26758,5.68434e-14,255,262.8
26758,5.68434e-14,255,255
26762,5.68434e-14,255,262.8
26766,5.68434e-14,255,266.7
26770,5.68434e-14,255,266.7
26774,5.68434e-14,255,266.7
26778,5.68434e-14,255,258.9
26782,5.68434e-14,255,266.7
26786,5.68434e-14,255,262.8
26790,5.68434e-14,255,262.8
26794,5.68434e-14,255,255
26798,5.68434e-14,255,266.7
26801,5.68434e-14,255,266.7
26805,5.68434e-14,255,266.7
26809,5.68434e-14,255,255
26812,5.68434e-14,255,258.9
26816,5.68434e-14,255,262.8
26820,5.68434e-14,255,266.7
26824,5.68434e-14,255,262.8
26828,5.68434e-14,255,255
26829,5.68434e-14,255,266.7
26833,5.68434e-14,255,262.8
26837,5.68434e-14,255,262.8
26840,5.68434e-14,255,266.7
26842,5.68434e-14,255,258.9
26844,5.68434e-14,255,262.8
26848,5.68434e-14,255,266.7
26852,5.68434e-14,255,255
26855,5.68434e-14,255,266.7
26859,5.68434e-14,255,258.9
26860,5.68434e-14,255,262.8
26864,5.68434e-14,255,262.8
26868,5.68434e-14,255,258.9
26869,5.68434e-14,255,262.8
26873,5.68434e-14,255,262.8
26877,5.68434e-14,255,258.9
26881,5.68434e-14,255,262.8
26885,5.68434e-14,255,262.8
26889,5.68434e-14,255,266.7
26893,5.68434e-14,255,266.7
26897,5.68434e-14,255,255
26901,5.68434e-14,255,262.8
26906,5.68434e-14,255,258.9
26910,5.68434e-14,255,266.7
26914,5.68434e-14,255,255
26918,5.68434e-14,255,255
26922,5.68434e-14,255,255
26926,5.68434e-14,255,266.7
26930,5.68434e-14,255,262.8
26934,5.68434e-14,255,263
26938,5.68434e-14,255,255
26942,5.68434e-14,255,267
26946,5.68434e-14,255,255
26950,5.68434e-14,255,259
26954,5.68434e-14,255,267
26958,5.68434e-14,255,259
26962,5.68434e-14,255,267
26966,5.68434e-14,255,255
26970,5.68434e-14,255,267
26974,5.68434e-14,255,259
26978,5.68434e-14,255,259
26982,5.68434e-14,255,259
26986,5.68434e-14,255,263
26990,5.68434e-14,255,267
26994,5.68434e-14,255,263
26998,5.68434e-14,255,259
27002,5.68434e-14,255,263
27006,5.68434e-14,255,259
27010,5.68434e-14,255,263
27014,5.68434e-14,255,267
27018,5.68434e-14,255,267
27022,5.68434e-14,255,259
27026,5.68434e-14,255,255
27030,5.68434e-14,255,267
27034,5.68434e-14,255,263
27038,5.68434e-14,255,267
27042,5.68434e-14,255,267
27046,5.68434e-14,255,263
27050,5.68434e-14,255,263
27055,5.68434e-14,255,259
27058,5.68434e-14,255,255
27062,5.68434e-14,255,267
27066,5.68434e-14,255,255
27067,5.68434e-14,255,259
27072,5.68434e-14,255,255
27076,5.68434e-14,255,255
27080,5.68434e-14,255,255
27084,5.68434e-14,255,263
27088,5.68434e-14,255,255
27092,5.68434e-14,255,255
27095,5.68434e-14,255,263
27099,5.68434e-14,255,267
27103,5.68434e-14,255,255
27107,5.68434e-14,255,267
27111,5.68434e-14,255,267
27115,5.68434e-14,255,267
27119,5.68434e-14,255,255
27123,5.68434e-14,255,263
27128,5.68434e-14,255,267
27132,5.68434e-14,255,255
27136,5.68434e-14,255,255
27140,5.68434e-14,255,267
27144,5.68434e-14,255,263
27148,5.68434e-14,255,263
27152,5.68434e-14,255,255
27156,5.68434e-14,255,259
27160,5.68434e-14,255,259
27164,5.68434e-14,255,255
27168,5.68434e-14,255,259
27172,5.68434e-14,255,255
27176,5.68434e-14,255,259
27180,5.68434e-14,255,259
27184,5.68434e-14,255,263
27188,5.68434e-14,255,267
27192,5.68434e-14,255,255
27195,5.68434e-14,255,263
27199,5.68434e-14,255,255
27204,5.68434e-14,255,263
27208,5.68434e-14,255,255
27212,5.68434e-14,255,259
27216,5.68434e-14,255,267
27220,5.68434e-14,255,263
27224,5.68434e-14,255,263
27228,5.68434e-14,255,263
27232,5.68434e-14,255,267
27236,5.68434e-14,255,263
27240,5.68434e-14,255,267
27244,5.68434e-14,255,263
27248,5.68434e-14,255,259
27252,5.68434e-14,255,255
27255,5.68434e-14,255,259
27259,5.68434e-14,255,267
27263,5.68434e-14,255,255
27267,5.68434e-14,255,255
27271,5.68434e-14,255,263
27275,5.68434e-14,255,259
27279,5.68434e-14,255,267
27283,5.68434e-14,255,263
27287,5.68434e-14,255,267
27291,5.68434e-14,255,263
27295,5.68434e-14,255,255
27299,5.68434e-14,255,255
27303,5.68434e-14,255,259
27307,5.68434e-14,255,263
27311,5.68434e-14,255,255
27315,5.68434e-14,255,255
27319,5.68434e-14,255,263
27323,5.68434e-14,255,267
27327,5.68434e-14,255,259
27331,5.68434e-14,255,255
27335,5.68434e-14,255,259
27339,5.68434e-14,255,259
27343,5.68434e-14,255,259
27346,5.68434e-14,255,267
27350,5.68434e-14,255,255
27354,5.68434e-14,255,255
27357,5.68434e-14,255,267
27359,5.68434e-14,255,259
27361,5.68434e-14,255,267
27365,5.68434e-14,255,255
27368,5.68434e-14,255,255
27372,5.68434e-14,255,259
27376,5.68434e-14,255,255
27380,5.68434e-14,255,259
27384,5.68434e-14,255,259
27388,5.68434e-14,255,259
27392,5.68434e-14,255,267
27396,5.68434e-14,255,267
27400,5.68434e-14,255,263
27404,5.68434e-14,255,267
27408,5.68434e-14,255,255
27412,5.68434e-14,255,255
27416,5.68434e-14,255,259
27420,5.68434e-14,255,259.1
27424,5.68434e-14,255,263.2
27427,5.68434e-14,255,255
27431,5.68434e-14,255,259.1
27434,5.68434e-14,255,259.1
27436,5.68434e-14,255,255
27440,5.68434e-14,255,255
27444,5.68434e-14,255,259.1
27448,5.68434e-14,255,267.3
27452,5.68434e-14,255,259.1
27456,5.68434e-14,255,267.3
27459,5.68434e-14,255,259.1
27463,5.68434e-14,255,263.2
27467,5.68434e-14,255,267.3
27471,5.68434e-14,255,259.1
27475,5.68434e-14,255,259.1
27479,5.68434e-14,255,259.1
27483,5.68434e-14,255,255
27487,5.68434e-14,255,267.3
27491,5.68434e-14,255,255
27495,5.68434e-14,255,255
27499,5.68434e-14,255,255
27503,5.68434e-14,255,263.2
27507,5.68434e-14,255,267.3
27511,5.68434e-14,255,267.3
27515,5.68434e-14,255,255
27519,5.68434e-14,255,255
27523,5.68434e-14,255,263.2
27527,5.68434e-14,255,255
27531,5.68434e-14,255,263.2
27535,5.68434e-14,255,263.2
27539,5.68434e-14,255,259.1
27543,5.68434e-14,255,267.3
27547,5.68434e-14,255,259.1
27551,5.68434e-14,255,267.3
27555,5.68434e-14,255,263.2
27559,5.68434e-14,255,267.3
27562,5.68434e-14,255,259.1
27566,5.68434e-14,255,259.1
27570,5.68434e-14,255,267.3
27574,5.68434e-14,255,259.1
27578,5.68434e-14,255,255
27582,5.68434e-14,255,267.3
27586,5.68434e-14,255,255
27590,5.68434e-14,255,267.3
27594,5.68434e-14,255,263.2
27598,5.68434e-14,255,263.2
27602,5.68434e-14,255,259.1
27606,5.68434e-14,255,259.1
27610,5.68434e-14,255,267.3
27614,5.68434e-14,255,259.1
27618,5.68434e-14,255,263.2
27622,5.68434e-14,255,259.1
27626,5.68434e-14,255,267.3
27630,5.68434e-14,255,255
27634,5.68434e-14,255,263.2
27638,5.68434e-14,255,255
27642,5.68434e-14,255,267.3
27645,5.68434e-14,255,259.1
27649,5.68434e-14,255,267.3
27653,5.68434e-14,255,267.3
27657,5.68434e-14,255,267.3
27661,5.68434e-14,255,259.1
27665,5.68434e-14,255,263.2
27669,5.68434e-14,255,267.3
